code,desc
S4,Fracture of lower end of humerus: closed
S4,Fracture of lower end of humerus: open
S4,"Multiple fractures of clavicle, scapula and humerus"
S4,"Multiple fractures of clavicle, scapula and humerus: closed"
S4,"Multiple fractures of clavicle, scapula and humerus: open"
S4,Fracture of other parts of shoulder and upper arm
S4,Fracture of other parts of shoulder and upper arm: closed
S4,Fracture of other parts of shoulder and upper arm: open
S4,"Fracture of shoulder girdle, part unspecified"
S4,"Fracture of shoulder girdle, part unspecified: closed"
S4,"Fracture of shoulder girdle, part unspecified: open"
S4,Dislocation of shoulder joint
S4,Dislocation of acromioclavicular joint
S4,Dislocation of sternoclavicular joint
S4,Dislocation of other and unspecified parts of shoulder girdle
S4,Sprain and strain of shoulder joint
S4,Sprain and strain of acromioclavicular joint
S4,Sprain and strain of sternoclavicular joint
S4,Sprain and strain of other and unspecified parts of shoulder girdle
S4,Injury of ulnar nerve at upper arm level
S4,Injury of median nerve at upper arm level
S4,Injury of radial nerve at upper arm level
S4,Injury of axillary nerve
S4,Injury of musculocutaneous nerve
S4,Injury of cutaneous sensory nerve at shoulder and upper arm level
S4,Injury of multiple nerves at shoulder and upper arm level
S4,Injury of other nerves at shoulder and upper arm level
S4,Injury of unspecified nerve at shoulder and upper arm level
S4,Injury of axillary artery
S4,Injury of brachial artery
S4,Injury of axillary or brachial vein
S4,Injury of superficial vein at shoulder and upper arm level
S4,Injury of multiple blood vessels at shoulder and upper arm level
S4,Injury of other blood vessels at shoulder and upper arm level
S4,Injury of unspecified blood vessel at shoulder and upper arm level
S4,Injury of muscle(s) and tendon(s) of the rotator cuff of shoulder
S4,Injury of muscle and tendon of long head of biceps
S4,Injury of muscle and tendon of other parts of biceps
S4,Injury of muscle and tendon of triceps
S4,Injury of multiple muscles and tendons at shoulder and upper arm level
S4,Injury of other muscles and tendons at shoulder and upper arm level
S4,Injury of unspecified muscle and tendon at shoulder and upper arm level
S4,Crushing injury of shoulder and upper arm
S4,Traumatic amputation at shoulder joint
S4,Traumatic amputation at level between shoulder and elbow
S4,"Traumatic amputation of shoulder and upper arm, level unspecified"
S4,Multiple injuries of shoulder and upper arm
S4,Other specified injuries of shoulder and upper arm
S4,Unspecified injury of shoulder and upper arm
S5,Contusion of elbow
S5,Contusion of other and unspecified parts of forearm
S5,Multiple superficial injuries of forearm
S5,Other superficial injuries of forearm
S5,"Superficial injury of forearm, unspecified"
S5,Open wound of elbow
S5,Multiple open wounds of forearm
S5,Open wound of other parts of forearm
S5,"Open wound of forearm, part unspecified"
S5,Fracture of upper end of ulna
S5,Fracture of upper end of ulna: closed
S5,Fracture of upper end of ulna: open
S5,Fracture of upper end of radius
S5,Fracture of upper end of radius: closed
S5,Fracture of upper end of radius: open
S5,Fracture of shaft of ulna
S5,Fracture of shaft of ulna: closed
S5,Fracture of shaft of ulna: open
S5,Fracture of shaft of radius
S5,Fracture of shaft of radius: closed
S5,Fracture of shaft of radius: open
S5,Fracture of shafts of both ulna and radius
S5,Fracture of shafts of both ulna and radius: closed
S5,Fracture of shafts of both ulna and radius: open
S5,Fracture of lower end of radius
S5,Fracture of lower end of radius: closed
S5,Fracture of lower end of radius: open
S5,Fracture of lower end of both ulna and radius
S5,Fracture of lower end of both ulna and radius: closed
S5,Fracture of lower end of both ulna and radius: open
S5,Multiple fractures of forearm
S5,Multiple fractures of forearm: closed
S5,Multiple fractures of forearm: open
S5,Fracture of other parts of forearm
S5,Fracture of other parts of forearm: closed
S5,Fracture of other parts of forearm: open
S5,"Fracture of forearm, part unspecified"
S5,"Fracture of forearm, part unspecified: closed"
S5,"Fracture of forearm, part unspecified: open"
S5,Dislocation of radial head
S5,"Dislocation of elbow, unspecified"
S5,Traumatic rupture of radial collateral ligament
S5,Traumatic rupture of ulnar collateral ligament
S5,Sprain and strain of elbow
S5,Injury of ulnar nerve at forearm level
S5,Injury of median nerve at forearm level
S5,Injury of radial nerve at forearm level
S5,Injury of cutaneous sensory nerve at forearm level
S5,Injury of multiple nerves at forearm level
S5,Injury of other nerves at forearm level
S5,Injury of unspecified nerve at forearm level
S5,Injury of ulnar artery at forearm level
S5,Injury of radial artery at forearm level
S5,Injury of vein at forearm level
S5,Injury of multiple blood vessels at forearm level
S5,Injury of other blood vessels at forearm level
S5,Injury of unspecified blood vessel at forearm level
S5,Injury of flexor muscle and tendon of thumb at forearm level
S5,Injury of long flexor muscle and tendon of other finger(s) at forearm level
S5,Injury of other flexor muscle and tendon at forearm level
S5,Injury of extensor or abductor muscles and tendons of thumb at forearm level
S5,Injury of extensor muscle and tendon of other finger(s) at forearm level
S5,Injury of other extensor muscle and tendon at forearm level
S5,Injury of multiple muscles and tendons at forearm level
S5,Injury of other and unspecified muscles and tendons at forearm level
S5,Crushing injury of elbow
S5,Crushing injury of other parts of forearm
S5,"Crushing injury of forearm, part unspecified"
S5,Traumatic amputation at elbow level
S5,Traumatic amputation at level between elbow and wrist
S5,"Traumatic amputation of forearm, level unspecified"
S5,Multiple injuries of forearm
S5,Other specified injuries of forearm
S5,Unspecified injury of forearm
S6,Contusion of finger(s) without damage to nail
S6,Contusion of finger(s) with damage to nail
S6,Contusion of other parts of wrist and hand
S6,Multiple superficial injuries of wrist and hand
S6,Other superficial injuries of wrist and hand
S6,"Superficial injury of wrist and hand, unspecified"
S6,Open wound of finger(s) without damage to nail
S6,Open wound of finger(s) with damage to nail
S6,Multiple open wounds of wrist and hand
S6,Open wound of other parts of wrist and hand
S6,"Open wound of wrist and hand, part unspecified"
S6,Fracture of navicular [scaphoid] bone of hand
S6,Fracture of navicular [scaphoid] bone of hand: closed
S6,Fracture of navicular [scaphoid] bone of hand: open
S6,Fracture of other carpal bone(s)
S6,Fracture of other carpal bone(s): closed
S6,Fracture of other carpal bone(s): open
S6,Fracture of first metacarpal bone
S6,Fracture of first metacarpal bone: closed
S6,Fracture of first metacarpal bone: open
S6,Fracture of other metacarpal bone
S6,Fracture of other metacarpal bone: closed
S6,Fracture of other metacarpal bone: open
S6,Multiple fractures of metacarpal bones
S6,Multiple fractures of metacarpal bones: closed
S6,Multiple fractures of metacarpal bones: open
S6,Fracture of thumb
S6,Fracture of thumb: closed
S6,Fracture of thumb: open
S6,Fracture of other finger
S6,Fracture of other finger: closed
S6,Fracture of other finger: open
S6,Multiple fractures of fingers
S6,Multiple fractures of fingers: closed
S6,Multiple fractures of fingers: open
S6,Fracture of other and unspecified parts of wrist and hand
S6,Fracture of other and unspecified parts of wrist and hand: closed
S6,Fracture of other and unspecified parts of wrist and hand: open
S6,Dislocation of wrist
S6,Dislocation of finger
S6,Multiple dislocations of fingers
S6,Traumatic rupture of ligament of wrist and carpus
S6,Traumatic rupture of ligament of finger at metacarpophalangeal and interphalangeal joint(s)
S6,Sprain and strain of wrist
S6,Sprain and strain of finger(s)
S6,Sprain and strain of other and unspecified parts of hand
S6,Injury of ulnar nerve at wrist and hand level
S6,Injury of median nerve at wrist and hand level
S6,Injury of radial nerve at wrist and hand level
S6,Injury of digital nerve of thumb
S6,Injury of digital nerve of other finger
S6,Injury of multiple nerves at wrist and hand level
S6,Injury of other nerves at wrist and hand level
S6,Injury of unspecified nerve at wrist and hand level
S6,Injury of ulnar artery at wrist and hand level
S6,Injury of radial artery at wrist and hand level
S6,Injury of superficial palmar arch
S6,Injury of deep palmar arch
S6,Injury of blood vessel(s) of thumb
S6,Injury of blood vessel(s) of other finger
S6,Injury of multiple blood vessels at wrist and hand level
S6,Injury of other blood vessels at wrist and hand level
S6,Injury of unspecified blood vessel at wrist and hand level
S6,Injury of long flexor muscle and tendon of thumb at wrist and hand level
S6,Injury of flexor muscle and tendon of other finger at wrist and hand level
S6,Injury of extensor muscle and tendon of thumb at wrist and hand level
S6,Injury of extensor muscle and tendon of other finger at wrist and hand level
S6,Injury of intrinsic muscle and tendon of thumb at wrist and hand level
S6,Injury of intrinsic muscle and tendon of other finger at wrist and hand level
S6,Injury of multiple flexor muscles and tendons at wrist and hand level
S6,Injury of multiple extensor muscles and tendons at wrist and hand level
S6,Injury of other muscles and tendons at wrist and hand level
S6,Injury of unspecified muscle and tendon at wrist and hand level
S6,Crushing injury of thumb and other finger(s)
S6,Crushing injury of other and unspecified parts of wrist and hand
S6,Traumatic amputation of thumb (complete)(partial)
S6,Traumatic amputation of other single finger (complete)(partial)
S6,Traumatic amputation of two or more fingers alone (complete)(partial)
S6,Combined traumatic amputation of (part of) finger(s) with other parts of wrist and hand
S6,Traumatic amputation of hand at wrist level
S6,Traumatic amputation of other parts of wrist and hand
S6,"Traumatic amputation of wrist and hand, level unspecified"
S6,Multiple injuries of wrist and hand
S6,Other specified injuries of wrist and hand
S6,Unspecified injury of wrist and hand
S7,Contusion of hip
S7,Contusion of thigh
S7,Multiple superficial injuries of hip and thigh
S7,Other superficial injuries of hip and thigh
S7,"Superficial injury of hip and thigh, unspecified"
S7,Open wound of hip
S7,Open wound of thigh
S7,Multiple open wounds of hip and thigh
S7,Open wound of other and unspecified parts of pelvic girdle
S7,Fracture of neck of femur
S7,Fracture of neck of femur: closed
S7,Fracture of neck of femur: open
S7,Pertrochanteric fracture
S7,Pertrochanteric fracture: closed
S7,Pertrochanteric fracture: open
S7,Subtrochanteric fracture
S7,Subtrochanteric fracture: closed
S7,Subtrochanteric fracture: open
S7,Fracture of shaft of femur
S7,Fracture of shaft of femur: closed
S7,Fracture of shaft of femur: open
S7,Fracture of lower end of femur
S7,Fracture of lower end of femur: closed
S7,Fracture of lower end of femur: open
S7,Multiple fractures of femur
S7,Multiple fractures of femur: closed
S7,Multiple fractures of femur: open
S7,Fractures of other parts of femur
S7,Fractures of other parts of femur: closed
S7,Fractures of other parts of femur: open
S7,"Fracture of femur, part unspecified"
S7,"Fracture of femur, part unspecified: closed"
S7,"Fracture of femur, part unspecified: open"
S7,Dislocation of hip
S7,Sprain and strain of hip
S7,Injury of sciatic nerve at hip and thigh level
S7,Injury of femoral nerve at hip and thigh level
S7,Injury of cutaneous sensory nerve at hip and thigh level
S7,Injury of multiple nerves at hip and thigh level
S7,Injury of other nerves at hip and thigh level
S7,Injury of unspecified nerve at hip and thigh level
S7,Injury of femoral artery
S7,Injury of femoral vein at hip and thigh level
S7,Injury of greater saphenous vein at hip and thigh level
S7,Injury of multiple blood vessels at hip and thigh level
S7,Injury of other blood vessels at hip and thigh level
S7,Injury of unspecified blood vessel at hip and thigh level
S7,Injury of muscle and tendon of hip
S7,Injury of quadriceps muscle and tendon
S7,Injury of adductor muscle and tendon of thigh
S7,Injury of muscle and tendon of the posterior muscle group at thigh level
S7,Injury of other and unspecified muscles and tendons at thigh level
S7,Injury of multiple muscles and tendons at hip and thigh level
S7,Crushing injury of hip
S7,Crushing injury of thigh
S7,Crushing injury of hip with thigh
S7,Traumatic amputation at hip joint
S7,Traumatic amputation at level between hip and knee
S7,"Traumatic amputation of hip and thigh, level unspecified"
S7,Multiple injuries of hip and thigh
S7,Other specified injuries of hip and thigh
S7,Unspecified injury of hip and thigh
S8,Contusion of knee
S8,Contusion of other and unspecified parts of lower leg
S8,Multiple superficial injuries of lower leg
S8,Other superficial injuries of lower leg
S8,"Superficial injury of lower leg, unspecified"
S8,Open wound of knee
S8,Multiple open wounds of lower leg
S8,Open wound of other parts of lower leg
S8,"Open wound of lower leg, part unspecified"
S8,Fracture of patella
S8,Fracture of patella: closed
S8,Fracture of patella: open
S8,Fracture of upper end of tibia
S8,Fracture of upper end of tibia: closed
S8,Fracture of upper end of tibia: open
S8,Fracture of shaft of tibia
S8,Fracture of shaft of tibia: closed
S8,Fracture of shaft of tibia: open
S8,Fracture of lower end of tibia
S8,Fracture of lower end of tibia: closed
S8,Fracture of lower end of tibia: open
S8,Fracture of fibula alone
S8,Fracture of fibula alone: closed
S8,Fracture of fibula alone: open
S8,Fracture of medial malleolus
S8,Fracture of medial malleolus: closed
S8,Fracture of medial malleolus: open
S8,Fracture of lateral malleolus
S8,Fracture of lateral malleolus: closed
S8,Fracture of lateral malleolus: open
S8,Multiple fractures of lower leg
S8,Multiple fractures of lower leg: closed
S8,Multiple fractures of lower leg: open
S8,Fractures of other parts of lower leg
S8,Fractures of other parts of lower leg: closed
S8,Fractures of other parts of lower leg: open
S8,"Fracture of lower leg, part unspecified"
S8,"Fracture of lower leg, part unspecified: closed"
S8,"Fracture of lower leg, part unspecified: open"
S8,Dislocation of patella
S8,Dislocation of knee
S8,"Tear of meniscus, current"
S8,"Tear of articular cartilage of knee, current"
S8,Sprain and strain involving (fibular)(tibial) collateral ligament of knee
S8,Sprain and strain involving (anterior)(posterior) cruciate ligament of knee
S8,Sprain and strain of other and unspecified parts of knee
S8,Injury to multiple structures of knee
S8,Injury of tibial nerve at lower leg level
S8,Injury of peroneal nerve at lower leg level
S8,Injury of cutaneous sensory nerve at lower leg level
S8,Injury of multiple nerves at lower leg level
S8,Injury of other nerves at lower leg level
S8,Injury of unspecified nerve at lower leg level
S8,Injury of popliteal artery
S8,Injury of (anterior)(posterior) tibial artery
S8,Injury of peroneal artery
S8,Injury of greater saphenous vein at lower leg level
S8,Injury of lesser saphenous vein at lower leg level
S8,Injury of popliteal vein
S8,Injury of multiple blood vessels at lower leg level
S8,Injury of other blood vessels at lower leg level
S8,Injury of unspecified blood vessel at lower leg level
S8,Injury of Achilles tendon
S8,Injury of other muscle(s) and tendon(s) of posterior muscle group at lower leg level
S8,Injury of muscle(s) and tendon(s) of anterior muscle group at lower leg level
S8,Injury of muscle(s) and tendon(s) of peroneal muscle group at lower leg level
S8,Injury of multiple muscles and tendons at lower leg level
S8,Injury of other muscles and tendons at lower leg level
S8,Injury of unspecified muscle and tendon at lower leg level
S8,Crushing injury of knee
S8,Crushing injury of other and unspecified parts of lower leg
S8,Traumatic amputation at knee level
S8,Traumatic amputation at level between knee and ankle
S8,"Traumatic amputation of lower leg, level unspecified"
S8,Multiple injuries of lower leg
S8,Other specified injuries of lower leg
S8,Unspecified injury of lower leg
S9,Contusion of ankle
S9,Contusion of toe(s) without damage to nail
S9,Contusion of toe(s) with damage to nail
S9,Contusion of other and unspecified parts of foot
S9,Multiple superficial injuries of ankle and foot
S9,Other superficial injuries of ankle and foot
S9,"Superficial injury of ankle and foot, unspecified"
S9,Open wound of ankle
S9,Open wound of toe(s) without damage to nail
S9,Open wound of toe(s) with damage to nail
S9,Open wound of other parts of foot
S9,Multiple open wounds of ankle and foot
S9,Fracture of calcaneus
S9,Fracture of calcaneus: closed
S9,Fracture of calcaneus: open
S9,Fracture of talus
S9,Fracture of talus: closed
S9,Fracture of talus: open
S9,Fracture of other tarsal bone(s)
S9,Fracture of other tarsal bone(s): closed
S9,Fracture of other tarsal bone(s): open
S9,Fracture of metatarsal bone
S9,Fracture of metatarsal bone: closed
S9,Fracture of metatarsal bone: open
S9,Fracture of great toe
S9,Fracture of great toe: closed
S9,Fracture of great toe: open
S9,Fracture of other toe
S9,Fracture of other toe: closed
S9,Fracture of other toe: open
S9,Multiple fractures of foot
S9,Multiple fractures of foot: closed
S9,Multiple fractures of foot: open
S9,"Fracture of foot, unspecified"
S9,"Fracture of foot, unspecified: closed"
S9,"Fracture of foot, unspecified: open"
S9,Dislocation of ankle joint
S9,Dislocation of toe(s)
S9,Rupture of ligaments at ankle and foot level
S9,Dislocation of other and unspecified parts of foot
S9,Sprain and strain of ankle
S9,Sprain and strain of toe(s)
S9,Sprain and strain of other and unspecified parts of foot
S9,Injury of lateral plantar nerve
S9,Injury of medial plantar nerve
S9,Injury of deep peroneal nerve at ankle and foot level
S9,Injury of cutaneous sensory nerve at ankle and foot level
S9,Injury of multiple nerves at ankle and foot level
S9,Injury of other nerves at ankle and foot level
S9,Injury of unspecified nerve at ankle and foot level
S9,Injury of dorsal artery of foot
S9,Injury of plantar artery of foot
S9,Injury of dorsal vein of foot
S9,Injury of multiple blood vessels at ankle and foot level
S9,Injury of other blood vessels at ankle and foot level
S9,Injury of unspecified blood vessel at ankle and foot level
S9,Injury of muscle and tendon of long flexor muscle of toe at ankle and foot level
S9,Injury of muscle and tendon of long extensor muscle of toe at ankle and foot level
S9,Injury of intrinsic muscle and tendon at ankle and foot level
S9,Injury of multiple muscles and tendons at ankle and foot level
S9,Injury of other muscles and tendons at ankle and foot level
S9,Injury of unspecified muscle and tendon at ankle and foot level
S9,Crushing injury of ankle
S9,Crushing injury of toe(s)
S9,Crushing injury of other parts of ankle and foot
S9,Traumatic amputation of foot at ankle level
S9,Traumatic amputation of one toe
S9,Traumatic amputation of two or more toes
S9,Traumatic amputation of other parts of foot
S9,"Traumatic amputation of foot, level unspecified"
S9,Multiple injuries of ankle and foot
S9,Other specified injuries of ankle and foot
S9,Unspecified injury of ankle and foot
T0,Superficial injuries involving head with neck
T0,"Superficial injuries involving thorax with abdomen, lower back and pelvis"
T0,Superficial injuries involving multiple regions of upper limb(s)
T0,Superficial injuries involving multiple regions of lower limb(s)
T0,Superficial injuries involving multiple regions of upper limb(s) with lower limb(s)
T0,Superficial injuries involving other combinations of body regions
T0,"Multiple superficial injuries, unspecified"
T0,Open wounds involving head with neck
T0,"Open wounds involving thorax with abdomen, lower back and pelvis"
T0,Open wounds involving multiple regions of upper limb(s)
T0,Open wounds involving multiple regions of lower limb(s)
T0,Open wounds involving multiple regions of upper limb(s) with lower limb(s)
T0,Open wounds involving other combinations of body regions
T0,"Multiple open wounds, unspecified"
T0,Fractures involving head with neck
T0,Fractures involving head with neck: closed
T0,Fractures involving head with neck: open
T0,Fractures involving thorax with lower back and pelvis
T0,Fractures involving thorax with lower back and pelvis: closed
T0,Fractures involving thorax with lower back and pelvis: open
T0,Fractures involving multiple regions of one upper limb
T0,Fractures involving multiple regions of one upper limb: closed
T0,Fractures involving multiple regions of one upper limb: open
T0,Fractures involving multiple regions of one lower limb
T0,Fractures involving multiple regions of one lower limb: closed
T0,Fractures involving multiple regions of one lower limb: open
T0,Fractures involving multiple regions of both upper limbs
T0,Fractures involving multiple regions of both upper limbs: closed
T0,Fractures involving multiple regions of both upper limbs: open
T0,Fractures involving multiple regions of both lower limbs
T0,Fractures involving multiple regions of both lower limbs: closed
T0,Fractures involving multiple regions of both lower limbs: open
T0,Fractures involving multiple regions of upper limb(s) with lower limb(s)
T0,Fractures involving multiple regions of upper limb(s) with lower limb(s): closed
T0,Fractures involving multiple regions of upper limb(s) with lower limb(s): open
T0,Fractures involving thorax with lower back and pelvis with limb(s)
T0,Fractures involving thorax with lower back and pelvis with limb(s): closed
T0,Fractures involving thorax with lower back and pelvis with limb(s): open
T0,Fractures involving other combinations of body regions
T0,Fractures involving other combinations of body regions: closed
T0,Fractures involving other combinations of body regions: open
T0,"Multiple fractures, unspecified"
T0,"Multiple fractures, unspecified: closed"
T0,"Multiple fractures, unspecified: open"
T0,"Dislocations, sprains and strains involving head with neck"
T0,"Dislocations, sprains and strains involving thorax with lower back and pelvis"
T0,"Dislocations, sprains and strains involving multiple regions of upper limb(s)"
T0,"Dislocations, sprains and strains involving multiple regions of lower limb(s)"
T0,"Dislocations, sprains and strains involving multiple regions of upper limb(s) with lower limb(s)"
T0,"Dislocations, sprains and strains involving other combinations of body regions"
T0,"Multiple dislocations, sprains and strains, unspecified"
T0,Crushing injuries involving head with neck
T0,"Crushing injuries involving thorax with abdomen, lower back and pelvis"
T0,Crushing injuries involving multiple regions of upper limb(s)
T0,Crushing injuries involving multiple regions of lower limb(s)
T0,Crushing injuries involving multiple regions of upper limb(s) with lower limb(s)
T0,"Crushing injuries of thorax with abdomen, lower back and pelvis with limb(s)"
T0,Crushing injuries involving other combinations of body regions
T0,"Multiple crushing injuries, unspecified"
T0,Traumatic amputation of both hands
T0,"Traumatic amputation of one hand and other arm [any level, except hand]"
T0,Traumatic amputation of both arms [any level]
T0,Traumatic amputation of both feet
T0,"Traumatic amputation of one foot and other leg [any level, except foot]"
T0,Traumatic amputation of both legs [any level]
T0,"Traumatic amputation of upper and lower limbs, any combination [any level]"
T0,Traumatic amputations involving other combinations of body regions
T0,"Multiple traumatic amputations, unspecified"
T0,Injuries of brain and cranial nerves with injuries of nerves and spinal cord at neck level
T0,Injuries of nerves and spinal cord involving other multiple body regions
T0,Injuries of nerves involving multiple body regions
T0,Injuries of blood vessels involving multiple body regions
T0,Injuries of muscles and tendons involving multiple body regions
T0,Injuries of intrathoracic organs with intra-abdominal and pelvic organs
T0,Other specified injuries involving multiple body regions
T0,Unspecified multiple injuries
T0,"Fracture of spine, level unspecified"
T0,"Fracture of spine, level unspecified: closed"
T0,"Fracture of spine, level unspecified: open"
T0,"Superficial injury of trunk, level unspecified"
T0,"Open wound of trunk, level unspecified"
T0,"Dislocation, sprain and strain of unspecified joint and ligament of trunk"
T0,"Injury of spinal cord, level unspecified"
T0,"Injury of unspecified nerve, spinal nerve root and plexus of trunk"
T0,Injury of unspecified muscle and tendon of trunk
T0,"Traumatic amputation of trunk, level unspecified"
T0,"Other specified injuries of trunk, level unspecified"
T0,"Unspecified injury of trunk, level unspecified"
T1,"Fracture of upper limb, level unspecified"
T1,"Fracture of upper limb, level unspecified: closed"
T1,"Fracture of upper limb, level unspecified: open"
T1,"Superficial injury of upper limb, level unspecified"
T1,"Open wound of upper limb, level unspecified"
T1,"Dislocation, sprain and strain of unspecified joint and ligament of upper limb, level unspecified"
T1,"Injury of unspecified nerve of upper limb, level unspecified"
T1,"Injury of unspecified blood vessel of upper limb, level unspecified"
T1,"Injury of unspecified muscle and tendon of upper limb, level unspecified"
T1,"Traumatic amputation of upper limb, level unspecified"
T1,"Other specified injuries of upper limb, level unspecified"
T1,"Unspecified injury of upper limb, level unspecified"
T1,"Fracture of lower limb, level unspecified"
T1,"Fracture of lower limb, level unspecified: closed"
T1,"Fracture of lower limb, level unspecified: open"
T1,"Superficial injury of lower limb, level unspecified"
T1,"Open wound of lower limb, level unspecified"
T1,"Dislocation, sprain and strain of unspecified joint and ligament of lower limb, level unspecified"
T1,"Injury of unspecified nerve of lower limb, level unspecified"
T1,"Injury of unspecified blood vessel of lower limb, level unspecified"
T1,"Injury of unspecified muscle and tendon of lower limb, level unspecified"
T1,"Traumatic amputation of lower limb, level unspecified"
T1,"Other specified injuries of lower limb, level unspecified"
T1,"Unspecified injury of lower limb, level unspecified"
T1,Superficial injury of unspecified body region
T1,Open wound of unspecified body region
T1,Fracture of unspecified body region
T1,Fracture of unspecified body region: closed
T1,Fracture of unspecified body region: open
T1,"Dislocation, sprain and strain of unspecified body region"
T1,Injury of nerve(s) of unspecified body region
T1,Injury of blood vessel(s) of unspecified body region
T1,Injury of muscles and tendons of unspecified body region
T1,Crushing injury and traumatic amputation of unspecified body region
T1,Other injuries of unspecified body region
T1,"Injury, unspecified"
T1,Foreign body in cornea
T1,Foreign body in conjunctival sac
T1,Foreign body in other and multiple parts of external eye
T1,"Foreign body on external eye, part unspecified"
T1,Foreign body in ear
T1,Foreign body in nasal sinus
T1,Foreign body in nostril
T1,Foreign body in pharynx
T1,Foreign body in larynx
T1,Foreign body in trachea
T1,Foreign body in bronchus
T1,Foreign body in other and multiple parts of respiratory tract
T1,"Foreign body in respiratory tract, part unspecified"
T1,Foreign body in mouth
T1,Foreign body in oesophagus
T1,Foreign body in stomach
T1,Foreign body in small intestine
T1,Foreign body in colon
T1,Foreign body in anus and rectum
T1,Foreign body in other and multiple parts of alimentary tract
T1,"Foreign body in alimentary tract, part unspecified"
T1,Foreign body in urethra
T1,Foreign body in bladder
T1,Foreign body in vulva and vagina
T1,Foreign body in uterus [any part]
T1,Foreign body in other and multiple parts of genitourinary tract
T1,"Foreign body in genitourinary tract, part unspecified"
T2,Burn of unspecified degree of head and neck
T2,Burn of first degree of head and neck
T2,Burn of second degree of head and neck
T2,Burn of third degree of head and neck
T2,Corrosion of unspecified degree of head and neck
T2,Corrosion of first degree of head and neck
T2,Corrosion of second degree of head and neck
T2,Corrosion of third degree of head and neck
T2,Burn of unspecified degree of trunk
T2,Burn of first degree of trunk
T2,Burn of second degree of trunk
T2,Burn of third degree of trunk
T2,Corrosion of unspecified degree of trunk
T2,Corrosion of first degree of trunk
T2,Corrosion of second degree of trunk
T2,Corrosion of third degree of trunk
T2,"Burn of unspecified degree of shoulder and upper limb, except wrist and hand"
T2,"Burn of first degree of shoulder and upper limb, except wrist and hand"
T2,"Burn of second degree of shoulder and upper limb, except wrist and hand"
T2,"Burn of third degree of shoulder and upper limb, except wrist and hand"
T2,"Corrosion of unspecified degree of shoulder and upper limb, except wrist and hand"
T2,"Corrosion of first degree of shoulder and upper limb, except wrist and hand"
T2,"Corrosion of second degree of shoulder and upper limb, except wrist and hand"
T2,"Corrosion of third degree of shoulder and upper limb, except wrist and hand"
T2,Burn of unspecified degree of wrist and hand
T2,Burn of first degree of wrist and hand
T2,Burn of second degree of wrist and hand
T2,Burn of third degree of wrist and hand
T2,Corrosion of unspecified degree of wrist and hand
T2,Corrosion of first degree of wrist and hand
T2,Corrosion of second degree of wrist and hand
T2,Corrosion of third degree of wrist and hand
T2,"Burn of unspecified degree of hip and lower limb, except ankle and foot"
T2,"Burn of first degree of hip and lower limb, except ankle and foot"
T2,"Burn of second degree of hip and lower limb, except ankle and foot"
T2,"Burn of third degree of hip and lower limb, except ankle and foot"
T2,"Corrosion of unspecified degree of hip and lower limb, except ankle and foot"
T2,"Corrosion of first degree of hip and lower limb, except ankle and foot"
T2,"Corrosion of second degree of hip and lower limb, except ankle and foot"
T2,"Corrosion of third degree of hip and lower limb, except ankle and foot"
T2,Burn of unspecified degree of ankle and foot
T2,Burn of first degree of ankle and foot
T2,Burn of second degree of ankle and foot
T2,Burn of third degree of ankle and foot
T2,Corrosion of unspecified degree of ankle and foot
T2,Corrosion of first degree of ankle and foot
T2,Corrosion of second degree of ankle and foot
T2,Corrosion of third degree of ankle and foot
T2,Burn of eyelid and periocular area
T2,Burn of cornea and conjunctival sac
T2,Burn with resulting rupture and destruction of eyeball
T2,Burn of other parts of eye and adnexa
T2,"Burn of eye and adnexa, part unspecified"
T2,Corrosion of eyelid and periocular area
T2,Corrosion of cornea and conjunctival sac
T2,Corrosion with resulting rupture and destruction of eyeball
T2,Corrosion of other parts of eye and adnexa
T2,"Corrosion of eye and adnexa, part unspecified"
T2,Burn of larynx and trachea
T2,Burn involving larynx and trachea with lung
T2,Burn of other parts of respiratory tract
T2,"Burn of respiratory tract, part unspecified"
T2,Corrosion of larynx and trachea
T2,Corrosion involving larynx and trachea with lung
T2,Corrosion of other parts of respiratory tract
T2,"Corrosion of respiratory tract, part unspecified"
T2,Burn of mouth and pharynx
T2,Burn of oesophagus
T2,Burn of other parts of alimentary tract
T2,Burn of internal genitourinary organs
T2,Burn of other and unspecified internal organs
T2,Corrosion of mouth and pharynx
T2,Corrosion of oesophagus
T2,Corrosion of other parts of alimentary tract
T2,Corrosion of internal genitourinary organs
T2,Corrosion of other and unspecified internal organs
T2,"Burns of multiple regions, unspecified degree"
T2,"Burns of multiple regions, no more than first-degree burns mentioned"
T2,"Burns of multiple regions, no more than second-degree burns mentioned"
T2,"Burns of multiple regions, at least one burn of third degree mentioned"
T2,"Corrosions of multiple regions, unspecified degree"
T2,"Corrosions of multiple regions, no more than first-degree corrosions mentioned"
T2,"Corrosions of multiple regions, no more than second-degree corrosions mentioned"
T2,"Corrosions of multiple regions, at least one corrosion of third degree mentioned"
T3,"Burn of unspecified body region, unspecified degree"
T3,"Burn of first degree, body region unspecified"
T3,"Burn of second degree, body region unspecified"
T3,"Burn of third degree, body region unspecified"
T3,"Corrosion of unspecified body region, unspecified degree"
T3,"Corrosion of first degree, body region unspecified"
T3,"Corrosion of second degree, body region unspecified"
T3,"Corrosion of third degree, body region unspecified"
T3,Burns involving less than 10% of body surface
T3,Burns involving 10-19% of body surface
T3,Burns involving 20-29% of body surface
T3,Burns involving 30-39% of body surface
T3,Burns involving 40-49% of body surface
